Star,Date,Name,Reaction,Review
5,2018-02-25,MOTAHER SUMON,1,First time used it....so good
5,2018-07-22,A Google user,2,Go ahead
5,2018-12-02,Em Raan,1,I don't get my first ride free..... How to get this discount....
5,2018-03-13,Didar Alam,1,reduce per km rate
5,2018-07-20,erfan nikhil,0,Super... I like it
5,2018-01-03,xprogrammer.2016,1,Thank You Pathao!
5,2018-07-22,A Google user,1,Good and best for ctattogram
5,2018-11-02,হাবীব-উল্লাহ হাবীব,5,Good idea for Dhaka city.
5,2018-06-03,Md Akram Hossain Juwel,1,Pathao Is Excellent Bike Ride.
5,2018-03-04,Ornob Hossen Suvo,3,It's very helpful
5,2018-02-14,mashfic sihab,2,just woww
5,2018-05-02,Lutful Alam Nitul,4,Using every week.
5,2018-03-27,ARAFATH WALKER,0,Its a awesome app for people like us
5,2018-03-23,Rufi Zia,0,"Just Love this app, BeSt serVice evEr"
5,2018-05-16,Joy K Saha,0,This service make life easier in moving.
5,2018-03-22,Md. Sarfaraz Newaz Khan,0,Sometimes takes time but overall excellent.
5,2018-02-25,Sheikh Shafayat,1,"Better than Uber,"
5,2018-03-03,Faisal Ahmed,0,Best Bangladeshi product based start-up. Go BD Go
5,2018-02-14,Abid Mollik,6,I love pathao
5,2018-11-02,Sunwar Hossen,6,its very....good
5,2018-03-02,Yarid Alvee,0,its very nice
5,2018-01-14,মো:আমিনুল করিম,3,go ahead......
5,2018-01-17,Clash of Clan,1,ধন্যবাদ
5,2018-05-16,A Google user,18,"Very good service. I'm fully satisfied with the service & the driver's 
behavior. Thanks Pathao for giving good service to us"
5,2018-06-27,MANSAK মানসাক,1,পাঠাও ছাড়া আমার চলেইনা
5,2018-09-07,Amin Islam,1,Make my distances short
5,2018-10-07,Mithun D Cruise,0,Need more improve yet!!!!
5,2018-06-21,Jahid Hasan Sovon,11,I love pathao....
5,2018-07-17,Nirjhor Dipto,0,In some areas drivers are not available often..please See this issue
5,2018-06-23,Absconder Anup,0,""" ""This is a helpful apps for our daily life. I love this car & food 
service very much.......!!!! "" """
5,2018-05-17,rawfid shuvo,9,"Delivered food in just 30 minutes! Thats real fast. Thanks Pathao. Keep up 
the good works!"
5,2018-02-07,Sz Emon,2,Excellent and helpful
5,2018-06-07,Sakib Shahriar Ezio,1,Very useful
5,2018-06-25,Osru Mazumder,1,Super service and I enjoy it
5,2018-05-17,Prince Adnan,13,"Its nice and easy but in narayanganj not available why sir? We need also 
pathao in narayanganj.... Please make pathao in narayanganj. Thank you"
5,2018-02-07,A Google user,0,Thanks a lot for giving us such a useful app . Thanks a lot pathao
5,2018-01-07,A Google user,0,এটা অনেক অনেক উপকারী একটা Apps...
5,2018-05-30,Nobel Chakma,0,"An excellent apps for riders to reach anywhere in a short notice. 
frequently using this service for my travelling."
5,2018-05-22,Shah Md Ibrahim Quadir Shofol,1,"Good, But I can't able to use Pathao Car. What's the problem I can't 
understand"
5,2018-05-30,Kaiser Sarder,2,This is good service I lo iy t
5,2018-05-29,Ruhul Quddous,1,Wonderful service. But how can use food & other service?
5,2018-05-30,Redanual Islam,0,"Needed some improvements on speed. Some time it didn't work quickly. 
However the riders are cool.."
5,2018-05-18,tasmim ahmmed,4,its a very good apps for bangladesh
5,2018-05-07,Prince OF Dhaka,1,Awesome apps... Just chilll with bick... Love you pathaoooo😍😍😘
5,2018-05-15,SHAMIM NOWSHAD,3,Need new member Promotion code(50%)...plz
5,2018-01-07,Md. Mahfuj,0,It's help me to used all vehicle like as personally.
5,2018-05-21,Samiran Mitra,4,"It's a good initiative for better communication. However, Apps need be 
developed further."
5,2018-05-14,Rahul Khan,4,Update compline option and complying it properly
5,2018-06-07,md hossain,1,More improve about network & apps develop and service.
5,2018-07-27,Jahangir alam,0,খুব উপকারি ও জনকল্যাণকর একটি এ্যাপ
5,2018-06-29,Tausif Ahmed,0,Good service provides..but I think app needed to work more..overall love it
5,2018-03-07,Arif Oni,1,Pathao car need more to improve
5,2018-05-14,A Google user,15,"আমার পাঠাও apps সফটওয়ারটা অনেক ভালো লাগে কারন এটাতে অনেক সময় বাঁচানো যায় 
তাই আমি ব্যবহার করি"
5,2018-07-15,Mahabub Ovi,0,The Map is not so good.But the patho food is good.
5,2018-05-15,jony Dhar,5,It saves my time and money
5,2018-05-16,bappy farzana,4,Very fine
5,2018-07-07,Faisal Islam,1,This app has certainly made my life easy
5,2018-05-26,Shahrier Khan,0,PATHAO is the new synonymous of life saving. Thanks pathao for everything.
5,2018-06-13,amran hasan,0,শুভ হোক অামাদের পথচলা
5,2018-06-16,Salehin Sadman,0,Let's move Bangladesh ! Best of luck to the entire pathao crew.
5,2018-01-07,Sohel Rana,2,Its very effective in our life.
5,2018-05-14,Mijan Thalukder,2,I think needs to more update
5,2018-05-16,Sakil Islam,8,Excellent with modern life
5,2018-05-19,Shadman Sifat,2,In this jampacked city Pathao is a gem
5,2018-07-07,Saqlain hasan,1,Very nice app indeed. Good service as well
5,2018-05-31,Farzana Afroz Nila,0,"I have taken their car rides,Their service is good and the captains are 
cooperative :)"
5,2018-05-30,sopnomoyi shakil,0,Need to improve the app
5,2018-03-06,Sajon Islam,0,thanks pathao
5,2018-05-16,Md Abu Sayed Khan,4,Good Israel
5,2018-05-31,Mamunur Rashid,0,It's really good thanks pathou
5,2018-05-28,dewan tanvir,0,It's osam
5,2018-05-26,Md. Mizanur Rahman,0,It's fantastic especially for our single transportation
5,2018-05-25,Mir Moniruzzaman Mobin,0,Great in bd still now in this sector. Competitive with Uber.
5,2018-05-07,NIAMUL ISLAM LIMON,0,Pathao কি কিলোমিটার হিসেবে না সময় হিসেবে চার্জ উঠে কেউ জানলে বলেন প্লিজ
5,2018-05-16,Shariful Islam Mamun,3,wounderfull service
5,2018-05-15,mizanur rahman saikat,2,just love it.
5,2018-05-30,Bony Ahsan,0,Best ride sharing app in Bangladesh ever! 😍
5,2018-05-24,Md. Manikul Islam,0,A awesome system in Dhaka city for easy life
5,2018-05-29,sayed shazibul islam rony,2,"Very good service,,,"
5,2018-05-19,Tofayel Ahmed,2,ভালো এপস. সুন্দার.
5,2018-05-14,Asish Koni,2,good experience for ride
5,2018-04-07,Zubayer Shahed,1,"most of the time i found it helpful. i highly recommend to everyone for 
Using it"
5,2018-02-07,Osman Goni,0,You need to improve your maps
5,2018-07-13,Exclusive Bangla Song's,0,"(My Invite Code is f6n3p) ""This service is worth the use, so it is good for 
this service, thanks to this service"""
5,2018-06-22,Mohammad masum billah,0,Ki komo Bostasina
5,2018-05-15,PSYCHO 99,3,It's Good.
5,2018-05-28,Emu Emu,0,Too Good
5,2018-05-24,Moshiour Rahaman Khan Anik,0,Very useful
5,2018-04-06,md shaikhul islam,0,Charge should be reasonable
5,2018-01-06,Mobarok Hossain,0,excellent service in the city
5,2018-05-30,Durbin TM,0,Good Job Pathao
5,2018-01-07,usayeed khan,1,"it's the fastest bike service in Bangladesh, n also available."
5,2018-06-20,A Google user,0,hi.
5,2018-05-26,Mostafa Akber,1,অসাধারণ
5,2018-02-07,A Google user,0,too much good
5,2018-05-29,A Google user,2,Great idea.
5,2018-05-28,Nure Alam Siddique,2,Helpful
5,2018-05-22,M.H Entertainment,0,I think is good.
5,2018-05-23,A Google user,0,Thanks pathao. very useful.
5,2018-05-18,mohdabu nahl,3,Very good
5,2018-05-17,A Google user,4,Thanks
5,2018-05-16,Rahin Zaman,3,Nice😍
5,2018-05-27,Khalid Hasan,0,♥Moving Bangladesh ♣
5,2018-05-26,ZAHRAH RATNA,0,This is awesome
5,2018-05-30,Zubair Omar,1,Love pathao
5,2018-05-25,KAZI MS ASMA AKTER,0,Good Nice
5,2018-05-22,Sm Sufian,0,Good job
5,2018-01-06,Zaman Rasel,0,😍
5,2018-05-18,Engr. Fuad,3,hopeful
5,2018-05-16,Azizul Alam Shovon,3,Good
5,2018-05-23,A Google user,0,good apps. .
5,2018-05-28,Sumaya Afsana,1,fine app
5,2018-05-29,Tarek Ahmed,0,excellent
5,2018-05-30,opu khandoker,0,Good
5,2018-05-30,Fahad Rahman,0,Great
5,2018-01-06,Rahin Atiq,0,Perfect
5,2018-05-17,Saimun TheSavage,3,its good
5,2018-05-27,A Google user,0,that's a good and useful app.
5,2018-05-19,md rubel,1,Nice
5,2018-05-21,Mostafizur Rahman Tuhin,1,Great
5,2018-05-20,orkumar rishi,1,nice
5,2018-05-21,mursaleen masroor,0,"*****""বাজান আমার সাইকেল""***** *****""মমতাজ""*****"
5,2018-05-20,AH Shourov,0,that's great
5,2018-02-06,A Google user,0,panic
5,2018-05-30,HEART HACKER,1,Love it
5,2018-05-19,Mozahid Sneha,2,Awesome
5,2018-05-18,AR Rahman,2,Nice
5,2018-07-19,Md. Shamim Miah,0,Better version
5,2018-05-07,masud ahmed,0,Very nice
5,2018-10-06,Fhamida Khayer,0,Its good
5,2018-05-07,mohai shahi,0,"Location should be accurate what ever they want so that everyone can find 
out there location easily"
5,2018-02-06,A Google user,0,nice service
5,2018-05-19,Ali Haider,2,Awesome
5,2018-05-26,mehedi hassan,0,Very good
5,2018-05-23,shahriar likhon,0,Love it
5,2018-05-25,A Google user,0,good
5,2018-07-27,Sazzad Hossain,0,"💜অসাধারণ💜 আমি আশা করি বাংলাদেশকে ডিজিটাল স্হাপনার লক্ষে এই অনলাইন 
কমিউনিকেশন ব্যবস্থাটি ভাল পদক্ষেপ রাখবে।"
5,2018-01-07,Entesharul & Tahmid,3,use this code to get 50% offer: FXAGT
5,2018-07-16,GAMER SAKIB,0,"It is a very nice app. It shows accurate fare and the drivers are also very 
good. I am having a nice time with pathao...Loved it.."
5,2018-01-07,Sohel Ahmed,1,"Nice, but hope can be top of Uber soon on vehicle availability."
5,2018-08-07,Sanzida Akter,1,This is very helpful for me
5,2018-12-07,A Google user,1,Some matters is not perfect but normally good for Bangladesh
5,2018-05-24,A Google user,0,good
5,2018-04-30,A Google user,78,"Good app. Lots of promos to reach the destination easily at a cheaper 
option. We just get rid out of the victims of CNG drivers. But pathao cars 
are still scarce. And pathao foods misses some renowned food shop like 
Pizza Hut which is not desirable. Otherwise pathao app is very very useful 
for t...Full ReviewGood app. Lots of promos to reach the destination easily at a cheaper 
option. We just get rid out of the victims of CNG drivers. But pathao cars 
are still scarce. And pathao foods misses some renowned food shop like 
Pizza Hut which is not desirable. Otherwise pathao app is very very useful 
for the city dwellers. I must say that I loved the App."
5,2018-07-19,md murad,0,Nice
5,2018-02-06,Nizam Uddin,0,best
5,2018-05-31,Shahed Ahmed,0,Great service
5,2018-05-16,A Google user,4,it's good working
5,2018-05-17,Evergreen Muntasir,2,Good app!
5,2018-01-19,Piyal Das,3,"ভালই লাগল,তবে ট্রাভেল প্রাইজ কিছুটা কম হলে ভাল হত,আর student দের জন্য extra  ফেসিলিটি রাখলে ভাল হত"
5,2018-07-21,tariqulhassan maruf,5,Good things never comes easily
5,2018-01-16,Anisur Rahaman,2,Thanks
5,2018-11-01,Niloy sarker,3,This app isn't working
5,2018-01-19,Aman Ullah,1,It's a good app for sure
5,2018-01-18,Lovly boy MJ 199TV,3,very nice
5,2018-11-01,Sakib Bin Waqil,6,joss
5,2018-01-18,md Azizul,0,I think
5,2018-05-14,safwan islam,0,Needs to give proper information about the rider
5,2018-01-17,mr meow,0,Loved their new food service
5,2018-08-01,Bangla Natok Comedy Comedy Bangla natok,10,Best Ride..
5,2018-01-14,Masudur Rahman,4,So nice
5,2018-01-14,Shifat Khan,2,Best travelling app for bangladesh...
5,2018-08-01,Mojibur Rahman,8,Good service Good service
5,2018-04-01,Mehrab Abir,18,Cool!!!
5,2018-01-18,Sabbir Ahmed Joy,1,I don't have any interest...
5,2018-10-01,tajmir hossain,8,Thanks for pathao rides
5,2018-10-01,kabir hossain sajib,4,fine apps
5,2017-12-20,tasluba mehjabin,1,Great
5,2018-01-30,prince rmaan,0,Awesome  Initiative from Bangladeshi Develolopers
5,2017-12-29,hayder vai agent,1,awsomexperience
5,2017-12-23,celtic warrior,1,"good way to beat the traffic..... and since most of the riders are educated, it saves us a lot of hassle"
5,2017-12-17,Md. Akib Abrar,5,Best apps in Car and Bike shearing. Waiting time is so low. Frequently get ride. Good team work. progressive company.
5,2017-12-18,Tahsin Bin Khaled,4,I love the ride sharing service! And pathao riders are very nice and can make decent short time conversations! I don't even think of using Uber since our local service is so good!
5,2017-12-16,Md.Mizanur Rahman Nur,11,"From last update option switching between Pathao Moto, Pathao car gone. Dropdown menu not shown other options. It only shows Pathao Moto. Please release update asap. Nice work. But need some modification."
5,2018-10-01,A Google user,7,Useful App..You can Use it
5,2018-01-18,Raj Arian,0,I just loving it
5,2018-06-05,Dr. P.K. Paul,0,Worthy
5,2017-12-28,Koushik Sarker Rudra,3,nice service
5,2018-05-28,Robin Sarker OFFICIAL,0,Anondomoy Vromon
5,2017-12-28,Avi Jit,7,Great Initiative
5,2018-07-20,A Google user,4,Nice app very easy to use
5,2018-04-01,Nazmul Hasan,3,Really helpful .
5,2017-12-30,A Google user,2,thankyou for this gift (gift=Pathao).
5,2018-02-01,Bakhtiar Rahman,1,Superb service. Fastest delivery & ride service in Dhaka. Loved it.
5,2018-05-01,reaz uddin,3,Very much helpful
5,2017-12-27,sakib ahmed,14,this app save my important time.....it quite well.
5,2017-12-27,A Google user,5,valoiiii
5,2018-09-02,A Google user,0,it is very  important in our life
5,2018-05-03,SOBUJ MIA,0,অনেক উপকারী।। আমি এটা ব্যবহার করে একদিকন ট্রেন ধরছি
5,2018-01-17,Md. Khabir Islam,3,Very useful app
5,2018-07-01,kawsar khan,7,that's good & time saving
5,2018-02-13,A Google user,0,This is a awesome app for me. It help me very much.when no need emergency ride then it helps me.
5,2018-07-20,Mostaque Ahmed,3,Great app using this for some time...
5,2018-02-15,Arman Rahman,0,"Excellent Service!! Use Code- ""FIKMX"" To Get 50% Off On your First Ride!!"
5,2018-01-21,Jubair Ahmed,1,Nice Raider And price komle Aktu Valo Hoy
5,2018-01-13,Md. Sayeed,4,Great service !! I really like it... Thanks pathalo team...
5,2017-12-18,Selim Uddin,1,"Is the ""pathao"" project planning  in  the Rajshahi city"
5,2018-02-17,A Google user,0,Good
5,2017-12-29,Tanvir. Dhaka,2,Good
5,2018-01-23,Shahriar Ahmed,0,Great innovation
5,2018-01-15,shawon CHOWDHURY,0,i love this app
5,2018-04-01,Niamul Haque Shawon,0,😁😁😁
5,2018-03-01,shabarul milton,0,Better service..
5,2018-08-01,Pain Killers,1,very good...keep it
5,2018-02-01,mir Shimul,1,Nice app
5,2018-06-01,Operthibo Partha,0,keep it up
5,2017-12-26,Md. Fazlay Rabbi,3,Good app
5,2017-12-22,Nusrat Munzarin Methila,136,"Awesome awesome awesome! This is so good! I am not good with roads and places so I used to avoid going to different places. But now thanks to Pathao, I don't have to worry about it! 😁😁 Thank you! ❤️  PS. Got one of my bones broken for the first time with Pathao. 👍"
5,2017-12-24,Star Luxury নক্ষত্র বিলাস,2,On-Green-Geo
5,2018-02-23,Belal Ahmed,0,too muchh very love u  pathao
5,2017-12-21,asma forhad,7,Good apps
5,2017-12-24,A Google user,4,Thanks.
5,2017-12-25,Rafid Raihan,2,Dont know😋😋
5,2018-07-25,Safina Arshi,3,it's the most helpfull app I have ever used. Thanks to Pathao.
5,2017-12-21,Russell Mahmud's,5,It's amazing.
5,2018-07-23,Mamun Malik,3,Excellent but need to maintain app to get gps data correctly
